time,location,lat,lon,aqi,pm2_5,pm10,no2,o3,so2,nh3,temp,humidity,wind
2026-05-12 18:29:13.241916,Lajpat Nagar,28.5672,77.2433,90,55,90,21,11.5,2.4,0,30.08,51,5.14
2026-05-12 18:29:13.910212,Mayur Vihar,28.6034,77.29,124,124,86,9.2,12.7,5.2,0,30.14,51,5.14
2026-05-12 18:29:14.562468,Vasant Kunj,28.527,77.15,144,144,90,15.6,11.8,6.8,0,29.72,51,5.14
2026-05-12 18:29:15.218345,Delhi University,28.6863,77.209,140,140,94,17,8.3,8,0,30.07,51,5.14
2026-05-12 20:23:26.676501,Connaught Place,28.6315,77.2167,171,171,114,0.7,9.5,13.9,0,29.06,58,3.09
2026-05-12 20:23:27.418799,Karol Bagh,28.6517,77.1907,171,171,114,0.7,9.5,13.9,0,28.97,58,3.09
2026-05-12 20:23:28.143088,Chandni Chowk,28.6562,77.23,150,150,73,15.2,9,9.4,0,29.01,58,3.09
2026-05-12 20:23:28.878503,Dwarka,28.5921,77.046,122,122,87,15.2,14.7,7.3,0,29.1,58,3.09
2026-05-12 20:23:29.613495,Saket,28.5245,77.2066,132,132,82,21.2,10,7,0,28.98,58,3.09
2026-05-12 20:23:30.333699,Rohini,28.736,77.12,153,153,136,14.4,12.5,4.9,0,29.06,58,3.09
2026-05-12 20:23:31.020695,Lajpat Nagar,28.5672,77.2433,154,154,98,27.5,9.5,3.8,0,29.08,58,3.09
2026-05-12 20:23:31.752675,Mayur Vihar,28.6034,77.29,122,122,81,19.2,8,4.3,0,29.14,58,3.09
2026-05-12 20:23:32.508387,Vasant Kunj,28.527,77.15,132,132,82,21.2,10,7,0,28.72,58,3.09
2026-05-12 20:23:33.255161,Delhi University,28.6863,77.209,140,140,93,18.6,7.1,9.3,0,29.07,58,3.09
2026-05-12 22:01:05.157137,Connaught Place,28.6315,77.2167,183,183,121,0.7,9,16.9,0,28.06,57,4.12
2026-05-12 22:01:05.863596,Karol Bagh,28.6517,77.1907,183,183,121,0.7,9,16.9,0,27.97,57,4.12
2026-05-12 22:01:06.576942,Chandni Chowk,28.6562,77.23,154,154,79,14.5,8.5,9.5,0,28.01,57,4.12
2026-05-12 22:01:07.291490,Dwarka,28.5921,77.046,142,142,79,20.7,14,4.7,0,28.1,57,4.12
2026-05-12 22:01:08.008779,Saket,28.5245,77.2066,154,154,83,11.1,10.3,7.9,0,27.98,57,4.12
2026-05-12 22:01:08.742694,Rohini,28.736,77.12,167,167,127,12.6,4.5,6.6,0,28.06,57,4.12
2026-05-12 22:01:09.466277,Lajpat Nagar,28.5672,77.2433,127,127,102,20.6,9.8,4.2,0,28.08,57,4.12
2026-05-12 22:01:10.190726,Mayur Vihar,28.6034,77.29,157,157,99,11.2,8.5,8.4,0,28.14,57,4.12
2026-05-12 22:01:10.899723,Vasant Kunj,28.527,77.15,154,154,83,11.1,10.3,7.9,0,27.72,57,4.12
2026-05-12 22:01:11.623579,Delhi University,28.6863,77.209,163,163,95,11.8,9,7,0,28.07,57,4.12
2026-05-12 23:48:33.276298,Connaught Place,28.6315,77.2167,183,183,111,0.7,9.2,19.5,0,27.06,61,2.06
2026-05-12 23:48:33.996396,Karol Bagh,28.6517,77.1907,183,183,111,0.7,9.2,19.5,0,26.97,61,2.06
2026-05-12 23:48:34.719696,Chandni Chowk,28.6562,77.23,158,158,78,14.4,8.8,8.5,0,27.01,61,2.06
2026-05-12 23:48:35.453539,Dwarka,28.5921,77.046,151,151,76,12.2,14.3,4.8,0,27.1,61,2.06
2026-05-12 23:48:36.156398,Saket,28.5245,77.2066,152,152,69,14.5,8.1,6.9,0,26.98,61,2.06
2026-05-12 23:48:36.886789,Rohini,28.736,77.12,160,160,94,11.1,4.2,4.2,0,27.06,61,2.06
2026-05-12 23:48:37.624492,Lajpat Nagar,28.5672,77.2433,157,157,91,27.5,9.3,5.2,0,27.08,61,2.06
2026-05-12 23:48:38.356886,Mayur Vihar,28.6034,77.29,156,156,84,12,6.8,4.9,0,27.14,61,2.06
2026-05-12 23:48:39.076307,Vasant Kunj,28.527,77.15,152,152,69,14.5,8.1,6.9,0,26.72,61,2.06
2026-05-12 23:48:39.806184,Delhi University,28.6863,77.209,158,158,85,10.7,8.4,7.9,0,27.07,61,2.06
2026-05-13 01:54:31.351817,Connaught Place,28.6315,77.2167,178,178,106,0.7,6.7,20.8,0,28.06,61,4.63
2026-05-13 01:54:32.050152,Karol Bagh,28.6517,77.1907,178,178,106,0.7,6.7,20.8,0,27.97,61,4.63
2026-05-13 01:54:32.761239,Chandni Chowk,28.6562,77.23,172,172,96,33.8,8.6,9,0,28.01,61,4.63
2026-05-13 01:54:33.472400,Dwarka,28.5921,77.046,152,152,87,31.9,7.7,7.1,0,28.1,61,4.63
2026-05-13 01:54:34.201133,Saket,28.5245,77.2066,158,158,82,18,7.6,7.3,0,27.98,61,4.63
2026-05-13 01:54:34.921907,Rohini,28.736,77.12,186,186,132,14.7,2.4,6.3,0,28.06,61,4.63
2026-05-13 01:54:35.640750,Lajpat Nagar,28.5672,77.2433,154,154,89,19.7,8.8,3.9,0,28.08,61,4.63
2026-05-13 01:54:36.341405,Mayur Vihar,28.6034,77.29,165,165,108,10.4,6.8,4.8,0,28.14,61,4.63
2026-05-13 01:54:37.038570,Vasant Kunj,28.527,77.15,158,158,82,18,7.6,7.3,0,27.72,61,4.63
2026-05-13 01:54:37.720363,Delhi University,28.6863,77.209,172,172,107,19.1,5.1,10.7,0,28.07,61,4.63
2026-05-13 05:39:22.589843,Connaught Place,28.6315,77.2167,258,210,258,0.7,12.9,22.5,0,32.06,48,3.09
2026-05-13 05:39:23.270687,Karol Bagh,28.6517,77.1907,258,210,258,0.7,12.9,22.5,0,31.97,48,3.09
2026-05-13 05:39:23.955542,Chandni Chowk,28.6562,77.23,170,170,114,19.2,10.4,14.5,0,32.06,48,3.09
2026-05-13 05:39:24.645418,Dwarka,28.5921,77.046,172,171,172,15.2,18.7,5.3,0,32.1,48,3.09
2026-05-13 05:39:25.360720,Saket,28.5245,77.2066,173,173,140,13.3,17.4,12.9,0,31.98,48,3.09
2026-05-13 05:39:26.032832,Rohini,28.736,77.12,174,174,150,6.6,8.5,6.2,0,32.06,48,3.09
2026-05-13 05:39:26.739280,Lajpat Nagar,28.5672,77.2433,172,172,161,18.4,17.3,5.6,0,32.08,48,3.09
2026-05-13 05:39:27.453722,Mayur Vihar,28.6034,77.29,189,173,189,9.1,15,10.4,0,32.14,48,3.09
2026-05-13 05:39:28.118588,Vasant Kunj,28.527,77.15,173,173,140,13.3,17.4,12.9,0,31.72,48,3.09
2026-05-13 05:39:28.790228,Delhi University,28.6863,77.209,166,166,151,7.3,15,10.2,0,32.07,48,3.09
2026-05-13 08:30:12.006115,Connaught Place,28.6315,77.2167,179,179,130,0.7,18.5,20.4,0,35.06,41,5.14
2026-05-13 08:30:12.724492,Karol Bagh,28.6517,77.1907,179,179,130,0.7,18.5,20.4,0,34.97,41,5.14
2026-05-13 08:30:13.435633,Chandni Chowk,28.6562,77.23,170,170,114,19.2,10.4,14.5,0,35.01,41,5.14
2026-05-13 08:30:14.149594,Dwarka,28.5921,77.046,160,160,147,12.5,29,6.5,0,35.1,41,5.14
2026-05-13 08:30:14.865891,Saket,28.5245,77.2066,156,156,125,9.5,24.2,11.3,0,34.98,41,5.14
2026-05-13 08:30:15.554599,Rohini,28.736,77.12,138,138,101,8.3,13.4,9.2,0,35.06,41,5.14
2026-05-13 08:30:16.254242,Lajpat Nagar,28.5672,77.2433,152,152,101,17.3,24.8,8,0,35.08,41,5.14
2026-05-13 08:30:16.968865,Mayur Vihar,28.6034,77.29,124,124,106,5,23.8,11.6,0,35.14,41,5.14
2026-05-13 08:30:17.696451,Vasant Kunj,28.527,77.15,156,156,125,9.5,24.2,11.3,0,34.72,41,5.14
2026-05-13 08:30:18.386425,Delhi University,28.6863,77.209,138,138,94,8.5,24.5,16.6,0,35.07,41,5.14
2026-05-13 11:23:20.896190,Connaught Place,28.6315,77.2167,177,177,116,0.7,25,13.4,0,38.06,30,2.57
2026-05-13 11:23:21.629736,Karol Bagh,28.6517,77.1907,177,177,116,0.7,25,13.4,0,37.97,30,2.57
2026-05-13 11:23:22.327823,Chandni Chowk,28.6562,77.23,131,131,74,18.2,21.6,17.5,0,38.06,30,2.57
2026-05-13 11:23:23.048008,Dwarka,28.5921,77.046,151,151,128,12.7,30.8,8.8,0,38.1,30,2.57
2026-05-13 11:23:23.744500,Saket,28.5245,77.2066,151,151,92,5.9,30.6,8.5,0,37.98,30,2.57
2026-05-13 11:23:24.452087,Rohini,28.736,77.12,152,152,108,8.1,15.3,6.2,0,38.06,30,2.57
2026-05-13 11:23:25.180066,Lajpat Nagar,28.5672,77.2433,142,142,90,14.9,26.2,5.5,0,38.08,30,2.57
2026-05-13 11:23:25.913476,Mayur Vihar,28.6034,77.29,149,149,98,2.6,29.5,6.6,0,38.14,30,2.57
2026-05-13 11:23:26.612782,Vasant Kunj,28.527,77.15,151,151,92,5.9,30.6,8.5,0,37.72,30,2.57
2026-05-13 11:23:27.348872,Delhi University,28.6863,77.209,134,134,89,6.5,29.1,7.6,0,38.07,30,2.57
2026-05-13 14:00:47.418682,Connaught Place,28.6315,77.2167,179,179,130,0.1,16.2,11.9,0,35.06,38,2.57
2026-05-13 14:00:48.130853,Karol Bagh,28.6517,77.1907,179,179,130,0.1,16.2,11.9,0,34.97,38,2.57
2026-05-13 14:00:48.835335,Chandni Chowk,28.6562,77.23,138,138,80,13.1,14,11.9,0,35.01,38,2.57
2026-05-13 14:00:49.550142,Dwarka,28.5921,77.046,149,149,130,18.2,27.5,6.1,0,35.1,38,2.57
2026-05-13 14:00:50.254985,Saket,28.5245,77.2066,155,155,104,17.3,10.4,6.7,0,34.98,38,2.57
2026-05-13 14:00:50.966447,Rohini,28.736,77.12,160,160,128,22.9,10.7,5.6,0,35.06,38,2.57
2026-05-13 14:00:51.691015,Lajpat Nagar,28.5672,77.2433,156,156,109,21.3,21.2,5.1,0,35.08,38,2.57
2026-05-13 14:00:52.401175,Mayur Vihar,28.6034,77.29,144,144,142,11.4,24.8,6,0,35.14,38,2.57
2026-05-13 14:00:53.108067,Vasant Kunj,28.527,77.15,155,155,104,17.3,10.4,6.7,0,34.72,38,2.57
2026-05-13 14:00:53.817624,Delhi University,28.6863,77.209,153,153,98,12.4,24,7.3,0,35.07,38,2.57
2026-05-13 16:20:24.839222,Connaught Place,28.6315,77.2167,180,180,134,0.4,12.1,13.7,0,27.06,65,1.54
2026-05-13 16:20:25.553822,Karol Bagh,28.6517,77.1907,180,180,134,0.4,12.1,13.7,0,26.97,65,1.54
2026-05-13 16:20:26.271345,Chandni Chowk,28.6562,77.23,118,118,90,20.4,9.8,6.2,0,27.01,65,1.54
2026-05-13 16:20:26.976952,Dwarka,28.5921,77.046,209,165,209,22.3,14.1,5.5,0,27.1,65,1.54
2026-05-13 16:20:27.683407,Saket,28.5245,77.2066,152,152,117,12,9.1,4.9,0,26.98,65,1.54
2026-05-13 16:20:28.396531,Rohini,28.736,77.12,165,155,165,9.1,7.6,3.8,0,27.06,65,1.54
2026-05-13 16:20:29.106897,Lajpat Nagar,28.5672,77.2433,282,227,282,32.2,10.4,5.7,0,27.08,65,1.54
2026-05-13 16:20:29.827186,Mayur Vihar,28.6034,77.29,163,163,146,17,11.9,5.5,0,27.14,65,1.54
2026-05-13 16:20:30.536500,Vasant Kunj,28.527,77.15,152,152,117,12,9.1,4.9,0,26.72,65,1.54
2026-05-13 16:20:31.246996,Delhi University,28.6863,77.209,278,153,278,9.3,13.1,5.6,0,27.07,65,1.54
2026-05-13 18:52:29.901473,Connaught Place,28.6315,77.2167,165,165,129,0.2,14.6,20.3,0,27.06,61,3.09
2026-05-13 18:52:30.619670,Karol Bagh,28.6517,77.1907,165,165,129,0.2,14.6,20.3,0,26.97,61,3.09
2026-05-13 18:52:31.334130,Chandni Chowk,28.6562,77.23,118,118,99,12.8,18.1,8.5,0,27.01,61,3.09
2026-05-13 18:52:32.030304,Dwarka,28.5921,77.046,109,109,96,13.9,15,6.5,0,27.1,61,3.09
2026-05-13 18:52:32.752140,Saket,28.5245,77.2066,93,93,71,13.6,13.4,5,0,26.98,61,3.09
2026-05-13 18:52:33.451460,Rohini,28.736,77.12,149,149,125,12.4,5.7,3,0,27.06,61,3.09
2026-05-13 18:52:34.161072,Lajpat Nagar,28.5672,77.2433,95,63,95,21.9,14.4,1.7,0,27.08,61,3.09
2026-05-13 18:52:34.868886,Mayur Vihar,28.6034,77.29,158,158,157,4.5,16.7,6,0,27.14,61,3.09
2026-05-13 18:52:35.582039,Vasant Kunj,28.527,77.15,93,93,71,13.6,13.4,5,0,26.72,61,3.09
2026-05-13 18:52:36.292025,Delhi University,28.6863,77.209,123,109,123,4.9,16.6,6.5,0,27.07,61,3.09
2026-05-13 20:26:26.382914,Connaught Place,28.6315,77.2167,165,165,114,0.2,14.3,11.9,0,26.06,61,3.09
2026-05-13 20:26:27.108275,Karol Bagh,28.6517,77.1907,165,165,114,0.2,14.3,11.9,0,25.97,61,3.09
2026-05-13 20:26:27.836026,Chandni Chowk,28.6562,77.23,142,142,66,1.5,14.1,8.6,0,26.01,61,3.09
2026-05-13 20:26:28.541853,Dwarka,28.5921,77.046,103,89,103,7.8,18.9,7,0,26.1,61,3.09
2026-05-13 20:26:29.269346,Saket,28.5245,77.2066,127,127,97,14.7,11.3,5.4,0,25.98,61,3.09
2026-05-13 20:26:30.000163,Rohini,28.736,77.12,149,149,125,12.4,5.7,3,0,26.06,61,3.09
2026-05-13 20:26:30.706053,Lajpat Nagar,28.5672,77.2433,129,129,107,21.4,14.2,1.6,0,26.08,61,3.09
2026-05-13 20:26:31.421629,Mayur Vihar,28.6034,77.29,106,99,106,5.2,16.3,5.8,0,26.14,61,3.09
2026-05-13 20:26:32.132573,Vasant Kunj,28.527,77.15,127,127,97,14.7,11.3,5.4,0,25.72,61,3.09
2026-05-13 20:26:32.853570,Delhi University,28.6863,77.209,100,100,71,5.9,15,6.9,0,26.07,61,3.09
2026-05-13 22:03:42.184037,Connaught Place,28.6315,77.2167,163,163,95,0.1,7.7,11.5,0,26.06,61,3.09
2026-05-13 22:03:42.909942,Karol Bagh,28.6517,77.1907,163,163,95,0.1,7.7,11.5,0,25.97,61,3.09
2026-05-13 22:03:43.627911,Chandni Chowk,28.6562,77.23,87,87,54,15.1,9.3,8.1,0,26.01,61,3.09
2026-05-13 22:03:44.360948,Dwarka,28.5921,77.046,89,89,60,31.9,9.8,6,0,26.1,61,3.09
2026-05-13 22:03:45.088991,Saket,28.5245,77.2066,88,88,55,21.6,3,5.6,0,25.98,61,3.09
2026-05-13 22:03:45.811016,Rohini,28.736,77.12,98,98,63,12.1,5.1,4.2,0,26.06,61,3.09
2026-05-13 22:03:46.547657,Lajpat Nagar,28.5672,77.2433,74,74,57,27.1,8,1.9,0,26.08,61,3.09
2026-05-13 22:03:47.315764,Mayur Vihar,28.6034,77.29,82,82,63,12,10.6,8.9,0,26.14,61,3.09
2026-05-13 22:03:48.054550,Vasant Kunj,28.527,77.15,88,88,55,21.6,3,5.6,0,25.72,61,3.09
2026-05-13 22:03:48.792172,Delhi University,28.6863,77.209,96,96,61,14,9.5,9.6,0,26.07,61,3.09
2026-05-13 23:46:37.381537,Connaught Place,28.6315,77.2167,168,168,101,0.1,3.5,7.4,0,25.06,61,2.57
2026-05-13 23:46:38.089926,Karol Bagh,28.6517,77.1907,168,168,101,0.1,3.5,7.4,0,24.97,61,2.57
2026-05-13 23:46:38.792208,Chandni Chowk,28.6562,77.23,87,87,53,12.3,10.5,8.1,0,25.01,61,2.57
2026-05-13 23:46:39.502911,Dwarka,28.5921,77.046,82,82,61,15.7,12.1,5.5,0,25.1,61,2.57
2026-05-13 23:46:40.212963,Saket,28.5245,77.2066,109,109,57,14.3,7.6,6.3,0,24.98,61,2.57
2026-05-13 23:46:40.922523,Rohini,28.736,77.12,122,122,67,11.8,3.8,4.1,0,25.06,61,2.57
2026-05-13 23:46:41.625698,Lajpat Nagar,28.5672,77.2433,97,97,60,25.5,7.7,4.7,0,25.08,61,2.57
2026-05-13 23:46:42.342275,Mayur Vihar,28.6034,77.29,91,91,68,14.3,7.9,8.9,0,25.14,61,2.57
2026-05-13 23:46:43.034797,Vasant Kunj,28.527,77.15,109,109,57,14.3,7.6,6.3,0,24.72,61,2.57
2026-05-13 23:46:43.756215,Delhi University,28.6863,77.209,82,82,63,20,6.2,11.8,0,25.07,61,2.57
2026-05-14 01:57:12.759862,Connaught Place,28.6315,77.2167,163,163,80,0.3,3.5,2.5,0,27.06,54,1.54
2026-05-14 01:57:13.259613,Karol Bagh,28.6517,77.1907,163,163,80,0.3,3.5,2.5,0,26.97,54,1.54
2026-05-14 01:57:13.778261,Chandni Chowk,28.6562,77.23,89,89,53,47.5,10.2,16.1,0,27.01,54,1.54
2026-05-14 01:57:14.271953,Dwarka,28.5921,77.046,102,102,96,22,11.1,6.7,0,27.1,54,1.54
2026-05-14 01:57:14.773417,Saket,28.5245,77.2066,81,81,52,15,5.7,6.7,0,26.98,54,1.54
2026-05-14 01:57:15.276991,Rohini,28.736,77.12,139,139,81,15.7,3.3,4.2,0,27.06,54,1.54
2026-05-14 01:57:15.772745,Lajpat Nagar,28.5672,77.2433,76,76,63,24.7,6.1,2,0,27.08,54,1.54
2026-05-14 01:57:16.264897,Mayur Vihar,28.6034,77.29,76,76,61,15.1,8.4,6,0,27.14,54,1.54
2026-05-14 01:57:16.770536,Vasant Kunj,28.527,77.15,81,81,52,15,5.7,6.7,0,26.72,54,1.54
2026-05-14 01:57:17.262782,Delhi University,28.6863,77.209,97,97,73,21.1,6.9,8.4,0,27.07,54,1.54
2026-05-14 05:41:39.901566,Connaught Place,28.6315,77.2167,164,164,112,3.1,17.1,6.2,0,36.06,30,2.06
2026-05-14 05:41:40.613878,Karol Bagh,28.6517,77.1907,164,164,112,3.1,17.1,6.2,0,35.97,30,2.06
2026-05-14 05:41:41.326926,Chandni Chowk,28.6562,77.23,79,79,59,14.7,18.3,9,0,36.01,30,2.06
2026-05-14 05:41:42.038840,Dwarka,28.5921,77.046,165,129,165,22.9,27.2,6.4,0,36.1,30,2.06
2026-05-14 05:41:42.732258,Saket,28.5245,77.2066,99,99,73,8.2,23.5,8.6,0,35.98,30,2.06
2026-05-14 05:41:43.453931,Rohini,28.736,77.12,132,132,127,9.6,15.2,5.6,0,36.06,30,2.06
2026-05-14 05:41:44.166914,Lajpat Nagar,28.5672,77.2433,85,85,73,16.6,23.8,2.2,0,36.08,30,2.06
2026-05-14 05:41:44.893942,Mayur Vihar,28.6034,77.29,82,74,82,8.8,26.9,8.2,0,36.14,30,2.06
2026-05-14 05:41:45.586689,Vasant Kunj,28.527,77.15,99,99,73,8.2,23.5,8.6,0,35.72,30,2.06
2026-05-14 05:41:46.299759,Delhi University,28.6863,77.209,117,117,106,14.7,25,6.2,0,36.07,30,2.06
2026-05-14 08:24:36.208309,Connaught Place,28.6315,77.2167,171,171,153,5.1,25.4,1.4,0,38.06,23,2.06
2026-05-14 08:24:36.902753,Karol Bagh,28.6517,77.1907,171,171,153,5.1,25.4,1.4,0,37.97,23,2.06
2026-05-14 08:24:37.639913,Chandni Chowk,28.6562,77.23,114,114,92,17.5,34.7,11.9,0,38.01,23,2.06
2026-05-14 08:24:38.374761,Dwarka,28.5921,77.046,166,122,166,39.3,33.2,6.4,0,38.1,23,2.06
2026-05-14 08:24:39.098922,Saket,28.5245,77.2066,124,117,124,8.5,35.7,9.6,0,37.98,23,2.06
2026-05-14 08:24:39.844496,Rohini,28.736,77.12,176,137,176,8.9,19.7,4.7,0,38.06,23,2.06
2026-05-14 08:24:40.574291,Lajpat Nagar,28.5672,77.2433,132,132,127,17.8,33.1,6.1,0,38.08,23,2.06
2026-05-14 08:24:41.315527,Mayur Vihar,28.6034,77.29,142,142,117,5,38.8,10.5,0,38.14,23,2.06
2026-05-14 08:24:42.021491,Vasant Kunj,28.527,77.15,124,117,124,8.5,35.7,9.6,0,37.72,23,2.06
2026-05-14 08:24:42.746312,Delhi University,28.6863,77.209,138,138,132,7.5,34.1,5.7,0,38.07,23,2.06
2026-05-14 11:07:15.933027,Connaught Place,28.6315,77.2167,303,303,127,6.5,37.3,2.6,0,39.06,24,2.57
2026-05-14 11:07:16.474618,Karol Bagh,28.6517,77.1907,303,303,127,6.5,37.3,2.6,0,38.97,24,2.57
2026-05-14 11:07:17.019005,Chandni Chowk,28.6562,77.23,147,147,104,12.8,45.8,12.7,0,39.01,24,2.57
2026-05-14 11:07:17.579066,Dwarka,28.5921,77.046,172,117,172,10.5,39.1,8.1,0,39.1,24,2.57
2026-05-14 11:07:18.132408,Saket,28.5245,77.2066,152,152,131,9.8,45.5,10.5,0,38.98,24,2.57
2026-05-14 11:07:18.676964,Rohini,28.736,77.12,172,153,172,15.2,25.2,9,0,39.06,24,2.57
2026-05-14 11:07:19.223604,Lajpat Nagar,28.5672,77.2433,122,97,122,16.3,40.5,6.5,0,39.08,24,2.57
2026-05-14 11:07:19.766274,Mayur Vihar,28.6034,77.29,144,144,136,5,45.7,12.8,0,39.14,24,2.57
2026-05-14 11:07:20.316628,Vasant Kunj,28.527,77.15,152,152,131,9.8,45.5,10.5,0,38.72,24,2.57
2026-05-14 11:07:20.859340,Delhi University,28.6863,77.209,148,144,148,9.7,43.6,13.6,0,39.07,24,2.57
2026-05-14 13:24:26.078704,Connaught Place,28.6315,77.2167,185,185,145,7.6,30.5,2.5,0,36.07,32,4.63
2026-05-14 13:24:26.801214,Karol Bagh,28.6517,77.1907,185,185,145,7.6,30.5,2.5,0,35.97,32,4.63
2026-05-14 13:24:27.538374,Chandni Chowk,28.6562,77.23,128,128,97,8.1,46.9,10.5,0,36.01,32,4.63
2026-05-14 13:24:28.237576,Dwarka,28.5921,77.046,151,151,128,16.7,42.4,7.9,0,36.1,32,4.63
2026-05-14 13:24:28.964545,Saket,28.5245,77.2066,149,149,123,18.3,37.9,9.7,0,35.98,32,4.63
2026-05-14 13:24:29.679391,Rohini,28.736,77.12,165,155,165,9.3,20,8.6,0,36.06,32,4.63
2026-05-14 13:24:30.394005,Lajpat Nagar,28.5672,77.2433,132,114,132,21.4,34.9,6.3,0,36.08,32,4.63
2026-05-14 13:24:31.088707,Mayur Vihar,28.6034,77.29,159,144,159,7.4,36.5,11.5,0,36.14,32,4.63
2026-05-14 13:24:31.829657,Vasant Kunj,28.527,77.15,149,149,123,18.3,37.9,9.7,0,35.72,32,4.63
2026-05-14 13:24:32.551048,Delhi University,28.6863,77.209,170,155,170,9.9,30,13.4,0,36.07,32,4.63
2026-05-14 16:02:34.721720,Connaught Place,28.6315,77.2167,172,172,119,11,11.8,5.8,0,33.06,43,4.12
2026-05-14 16:02:35.435995,Karol Bagh,28.6517,77.1907,172,172,119,11,11.8,5.8,0,32.97,43,4.12
2026-05-14 16:02:36.483924,Chandni Chowk,28.6562,77.23,128,128,92,23.3,11,11,0,33.01,43,4.12
2026-05-14 16:02:37.481339,Dwarka,28.5921,77.046,154,152,154,28.3,15.3,6.6,0,33.1,43,4.12
2026-05-14 16:02:38.472687,Saket,28.5245,77.2066,151,151,122,30.5,8.2,6.4,0,32.98,43,4.12
2026-05-14 16:02:39.204700,Rohini,28.736,77.12,153,153,144,13.5,10.1,6.2,0,33.06,43,4.12
2026-05-14 16:02:39.933424,Lajpat Nagar,28.5672,77.2433,141,97,141,24.3,15.4,4.8,0,33.08,43,4.12
2026-05-14 16:02:40.652003,Mayur Vihar,28.6034,77.29,210,139,210,13.2,16.6,10.2,0,33.14,43,4.12
2026-05-14 16:02:41.368939,Vasant Kunj,28.527,77.15,151,151,122,30.5,8.2,6.4,0,32.72,43,4.12
2026-05-14 16:02:42.077318,Delhi University,28.6863,77.209,132,132,127,16.8,13.8,10.1,0,33.07,43,4.12
2026-05-14 18:26:59.275269,Connaught Place,28.6315,77.2167,172,172,111,10.4,8.8,5.8,0,33.06,43,3.6
2026-05-14 18:26:59.996449,Karol Bagh,28.6517,77.1907,172,172,111,10.4,8.8,5.8,0,32.97,43,3.6
2026-05-14 18:27:00.704932,Chandni Chowk,28.6562,77.23,99,99,68,22.7,7.5,7,0,33.01,43,3.6
2026-05-14 18:27:01.425376,Dwarka,28.5921,77.046,139,139,136,29,13.1,7,0,33.1,43,3.6
2026-05-14 18:27:02.149625,Saket,28.5245,77.2066,156,156,115,30.3,4.7,4.1,0,32.98,43,3.6
2026-05-14 18:27:02.873149,Rohini,28.736,77.12,153,153,144,13.5,10.1,6.2,0,33.06,43,3.6
2026-05-14 18:27:03.574871,Lajpat Nagar,28.5672,77.2433,155,155,130,23.4,15.4,3.6,0,33.08,43,3.6
2026-05-14 18:27:04.273509,Mayur Vihar,28.6034,77.29,142,142,128,14.5,12.1,7,0,33.14,43,3.6
2026-05-14 18:27:04.991457,Vasant Kunj,28.527,77.15,156,156,115,30.3,4.7,4.1,0,32.72,43,3.6
2026-05-14 18:27:05.697451,Delhi University,28.6863,77.209,155,155,134,19.4,8.5,13.8,0,33.07,43,3.6
2026-05-14 20:22:05.361891,Connaught Place,28.6315,77.2167,174,174,127,7,12.2,8.4,0,30.06,39,5.14
2026-05-14 20:22:06.072313,Karol Bagh,28.6517,77.1907,174,174,127,7,12.2,8.4,0,29.97,39,5.14
2026-05-14 20:22:06.784809,Chandni Chowk,28.6562,77.23,139,139,110,3.9,16.7,11,0,30.01,39,5.14
2026-05-14 20:22:07.495806,Dwarka,28.5921,77.046,167,137,167,3.9,21.8,7.4,0,30.1,39,5.14
2026-05-14 20:22:08.216509,Saket,28.5245,77.2066,152,152,124,8.3,16.7,6.6,0,29.98,39,5.14
2026-05-14 20:22:08.926028,Rohini,28.736,77.12,159,151,159,4.1,10.1,4,0,30.06,39,5.14
2026-05-14 20:22:09.637475,Lajpat Nagar,28.5672,77.2433,133,129,133,23.7,13.2,4.7,0,30.08,39,5.14
2026-05-14 20:22:10.355853,Mayur Vihar,28.6034,77.29,154,154,135,14.8,10.1,7.1,0,30.14,39,5.14
2026-05-14 20:22:11.044123,Vasant Kunj,28.527,77.15,152,152,124,8.3,16.7,6.6,0,29.72,39,5.14
2026-05-14 20:22:11.758980,Delhi University,28.6863,77.209,154,154,140,6.6,15.3,7.9,0,30.07,39,5.14
2026-05-14 21:58:46.422225,Connaught Place,28.6315,77.2167,159,159,108,3.7,13.9,11,0,30.06,39,7.72
2026-05-14 21:58:46.933670,Karol Bagh,28.6517,77.1907,159,159,108,3.7,13.9,11,0,29.97,39,7.72
2026-05-14 21:58:47.445671,Chandni Chowk,28.6562,77.23,95,77,95,12.6,19.6,10.4,0,30.01,39,7.72
2026-05-14 21:58:47.959989,Dwarka,28.5921,77.046,72,72,60,2.8,19.3,6,0,30.1,39,7.72
2026-05-14 21:58:48.468047,Saket,28.5245,77.2066,95,95,72,4.1,18.8,6.3,0,29.98,39,7.72
2026-05-14 21:58:48.978209,Rohini,28.736,77.12,76,76,56,2.4,7.3,3.1,0,30.06,39,7.72
2026-05-14 21:58:49.485650,Lajpat Nagar,28.5672,77.2433,81,63,81,10.8,17.2,2.1,0,30.08,39,7.72
2026-05-14 21:58:49.998384,Mayur Vihar,28.6034,77.29,126,107,126,2.4,14.5,4.9,0,30.14,39,7.72
2026-05-14 21:58:50.493388,Vasant Kunj,28.527,77.15,95,95,72,4.1,18.8,6.3,0,29.72,39,7.72
2026-05-14 21:58:51.009375,Delhi University,28.6863,77.209,92,85,92,4.5,12.5,5.6,0,30.07,39,7.72
2026-05-14 22:53:49.058102,Connaught Place,28.6315,77.2167,225,161,225,4.8,11.4,12.4,0,28.06,47,7.72
